Object_Id  Timestamp Type Lat Lng 
22 50 point 50.6296215 3.0523624
30 50 point 50.6313015 3.0625305
31 50 point 50.6182695 3.0493164
32 50 point 50.6298852 3.0813408
33 50 point 50.6370235 3.0351761
35 50 point 50.6365771 3.0867374
38 50 point 50.6196594 3.0817161
39 50 point 50.6296373 3.0861239
40 50 point 50.6436635 3.0717545
41 50 point 50.6268125 3.0524655
43 50 point 50.6297207 3.0777868
45 50 point 50.6429056 3.0532511
48 50 point 50.6369662 3.0722065
0 51 point 50.6266519 3.0521377
5 51 point 50.6329753 3.0267967
7 51 point 50.6185681 3.0819468
10 51 point 50.6370696 3.0553653
13 51 point 50.6208827 3.0819603
14 51 point 50.6229749 3.0443413
18 51 point 50.6401167 3.0416387
19 51 point 50.635548 3.0819631
21 51 point 50.6412918 3.0570947
22 51 point 50.6296708 3.0520966
30 51 point 50.6313518 3.0626039
31 51 point 50.6182626 3.0494244
32 51 point 50.6284436 3.0820831
33 51 point 50.6370924 3.0350677
35 51 point 50.6365983 3.0865633
38 51 point 50.6191106 3.0817148
39 51 point 50.6296976 3.0869303
40 51 point 50.6438791 3.0715121
41 51 point 50.6266519 3.0521377
43 51 point 50.6297665 3.0777628
45 51 point 50.6426993 3.0532693
48 51 point 50.6363745 3.0745281
0 52 point 50.6265182 3.0518839
5 52 disappearpoint 50.6323964 3.0260062
7 52 point 50.6188664 3.0819384
10 52 point 50.6378965 3.0545245
13 52 point 50.6213355 3.0824954
14 52 point 50.623258 3.043991
18 52 point 50.6399301 3.0418803
19 52 point 50.6355526 3.0817572
21 52 point 50.6414445 3.0576095
22 52 point 50.6297897 3.0513604
30 52 point 50.6316369 3.062098
31 52 point 50.6182591 3.0494822
32 52 point 50.6279156 3.0823683
33 52 point 50.6371961 3.034939
35 52 point 50.6369198 3.0866568
38 52 point 50.6188506 3.0817246
39 52 point 50.6305145 3.0868305
40 52 point 50.6441484 3.0713202
41 52 point 50.6265182 3.0518839
43 52 point 50.6309321 3.0771674
45 52 point 50.6419683 3.0533383
48 52 point 50.6361898 3.075253
0 53 point 50.6264023 3.0516982
7 53 point 50.6196287 3.0818748
10 53 point 50.6379199 3.0544677
13 53 point 50.6216866 3.0828732
14 53 point 50.6233447 3.0438748
18 53 point 50.639786 3.0419682
19 53 point 50.6355079 3.081553
21 53 point 50.6414649 3.0576736
22 53 point 50.6303534 3.0507895
30 53 point 50.6316737 3.0620316
31 53 point 50.6181949 3.0495146
32 53 point 50.627473 3.0826191
33 53 point 50.6373295 3.0348208
35 53 point 50.6369433 3.0864886
38 53 point 50.6186607 3.0817523
39 53 point 50.6305386 3.0868276
40 53 point 50.6444818 3.0712353
41 53 point 50.6264023 3.0516982
43 53 point 50.6308611 3.0770005
45 53 point 50.641796 3.0533565
48 53 point 50.6361443 3.0755428
0 54 point 50.6262614 3.0515511
7 54 point 50.6199564 3.081856
10 54 point 50.6379062 3.0541587
13 54 point 50.6225763 3.0838307
14 54 point 50.6234048 3.0439748
18 54 point 50.6394565 3.0420066
19 54 point 50.6354215 3.0814334
21 54 point 50.6414388 3.0576929
22 54 point 50.6300302 3.0500374
30 54 point 50.6317304 3.0621052
31 54 point 50.6180067 3.04938
32 54 point 50.6271831 3.0828751
33 54 point 50.6372661 3.0349474
35 54 point 50.6366201 3.086384
38 54 point 50.6182551 3.0817511
39 54 point 50.6305405 3.0860155
40 54 point 50.6449561 3.0711133
41 54 point 50.6262614 3.0515511
43 54 point 50.6304466 3.0772178
45 54 point 50.6398358 3.0535636
48 54 point 50.6360401 3.0759942
0 55 point 50.6261052 3.0514191
7 55 point 50.6201236 3.0819459
10 55 point 50.6379463 3.0540792
13 55 point 50.6210281 3.0824421
14 55 point 50.6239436 3.0448527
18 55 point 50.6387753 3.0420747
19 55 point 50.635317 3.0813706
21 55 point 50.6414241 3.0576434
22 55 point 50.6297897 3.0513604
30 55 point 50.6321155 3.0626143
31 55 point 50.6178743 3.0492506
32 55 point 50.6266048 3.0833243
33 55 point 50.6371619 3.0350865
35 55 point 50.6365983 3.0865633
38 55 point 50.6181944 3.0817673
39 55 point 50.6304927 3.0860212
40 55 point 50.6451992 3.0710184
41 55 point 50.6261052 3.0514191
43 55 point 50.6300771 3.0773877
45 55 point 50.6398408 3.0536812
48 55 point 50.6360387 3.0761221
0 56 point 50.6259772 3.0513395
7 56 point 50.6202499 3.0821211
10 56 point 50.6380166 3.0540372
13 56 point 50.6208774 3.0823702
14 56 disappearpoint 50.6234906 3.0453744
18 56 point 50.6386924 3.0420997
19 56 point 50.6351765 3.081381
21 56 point 50.6412341 3.0577792
22 56 point 50.6296582 3.0514726
30 56 point 50.632134 3.0625839
31 56 point 50.6177504 3.049086
32 56 point 50.6259324 3.0836907
33 56 point 50.6370815 3.0352148
35 56 point 50.6365771 3.0867374
38 56 point 50.6179808 3.0818484
39 56 point 50.6296373 3.0861239
40 56 point 50.6454109 3.0708845
41 56 point 50.6259772 3.0513395
43 56 point 50.6300391 3.0772402
45 56 point 50.6398448 3.0537738
48 56 point 50.6361974 3.0761983
0 57 point 50.6258675 3.0512758
7 57 point 50.6203347 3.0822923
10 57 point 50.638142 3.0540163
13 57 point 50.6207412 3.082391
18 57 point 50.6386582 3.0421383
19 57 point 50.634903 3.0814986
21 57 point 50.6412489 3.0578341
22 57 point 50.6292824 3.0517936
30 57 point 50.6321718 3.062517
31 57 point 50.617476 3.0485279
32 57 point 50.6255287 3.0839724
33 57 point 50.6370008 3.0353617
35 57 point 50.6365558 3.0869125
38 57 point 50.617714 3.0819884
39 57 point 50.6296976 3.0869303
40 57 point 50.644993 3.0709718
41 57 point 50.6258675 3.0512758
43 57 point 50.6299742 3.0770469
45 57 point 50.6398662 3.0543237
48 57 point 50.6366345 3.0764819
0 58 point 50.6257026 3.0512021
7 58 point 50.6204427 3.0827673
10 58 point 50.6384502 3.0539764
13 58 point 50.6206371 3.0824924
18 58 point 50.638628 3.0422209
19 58 point 50.6345512 3.0817681
21 58 point 50.6412234 3.0578538
22 58 point 50.628547 3.0523763
30 58 point 50.6322058 3.0624544
31 58 point 50.6172642 3.0478339
32 58 point 50.625094 3.084188
33 58 point 50.63694 3.0354861
35 58 point 50.6365333 3.087097
38 58 point 50.6174755 3.0821732
39 58 point 50.6305145 3.0868305
40 58 point 50.644568 3.0710838
41 58 point 50.6257026 3.0512021
43 58 point 50.6296643 3.0768988
45 58 point 50.6384649 3.0542671
48 58 point 50.6367305 3.0766123
0 59 point 50.6255808 3.0511676
7 59 point 50.62041 3.082385
10 59 point 50.6383926 3.0528051
13 59 point 50.6205597 3.0826446
18 59 point 50.6386181 3.0423137
19 59 point 50.6340242 3.0821881
21 59 point 50.6412331 3.0578919
22 59 point 50.6284074 3.0520536
30 59 point 50.632403 3.0620909
31 59 point 50.6171579 3.0472112
32 59 point 50.6248015 3.0843115
33 59 point 50.6368997 3.035581
35 59 point 50.6368464 3.0871827
38 59 point 50.61715 3.0825065
39 59 point 50.6305386 3.0868276
40 59 point 50.6441254 3.0712151
41 59 point 50.6255808 3.0511676
43 59 point 50.6294856 3.0768525
45 59 point 50.6384502 3.0539764
48 59 point 50.636781 3.0766397
0 60 point 50.6254393 3.051133
7 60 point 50.6203402 3.0821302
10 60 point 50.6386123 3.0530291
13 60 point 50.620533 3.0829116
18 60 point 50.6386349 3.0424931
19 60 point 50.6345379 3.0816973
21 60 point 50.6409346 3.0581066
22 60 point 50.627055 3.0530976
30 60 point 50.632482 3.0619562
31 60 point 50.6170573 3.0454236
32 60 point 50.6245791 3.0843952
33 60 point 50.6368566 3.0356894
35 60 point 50.6368735 3.0869887
38 60 point 50.6158459 3.0840123
39 60 disappearpoint 50.6305443 3.0881366
40 60 point 50.6438247 3.0714171
41 60 point 50.6254393 3.051133
43 60 point 50.6293508 3.0769212
45 60 point 50.638142 3.0540163
48 60 point 50.6373051 3.0769238
0 61 point 50.6252823 3.0510919
7 61 point 50.620263 3.0819719
10 61 point 50.639042 3.0534945
13 61 point 50.620573 3.0833681
18 61 point 50.6388942 3.0435744
19 61 point 50.6362095 3.0800672
21 61 point 50.6408968 3.0579768
22 61 point 50.627529 3.0540397
30 61 point 50.632729 3.061492
31 61 point 50.6170478 3.0440748
32 61 point 50.6243418 3.0844279
33 61 point 50.6367879 3.035862
35 61 point 50.6365558 3.0869125
38 61 point 50.6163027 3.083224
40 61 point 50.6437052 3.0715299
41 61 point 50.6252823 3.0510919
43 61 point 50.6293252 3.0769386
45 61 point 50.6380166 3.0540372
48 61 point 50.6373945 3.0770514
0 62 point 50.6251552 3.0510707
7 62 point 50.6201357 3.0818191
10 62 point 50.6392608 3.053647
13 62 point 50.6206851 3.0838593
18 62 point 50.6389893 3.0440947
19 62 point 50.6367604 3.0795322
21 62 point 50.6408697 3.057884
22 62 point 50.6288174 3.0530618
30 62 point 50.6328014 3.0613645
31 62 point 50.6170948 3.0422654
32 62 point 50.6240556 3.0844139
33 62 point 50.636783 3.0357941
35 62 point 50.6365333 3.087097
38 62 point 50.6164234 3.0830157
40 62 point 50.6435997 3.0716549
41 62 point 50.6251552 3.0510707
43 62 point 50.6292663 3.0765698
45 62 point 50.6379463 3.0540792
48 62 point 50.6374329 3.0773052
0 63 point 50.6249757 3.0510529
7 63 point 50.6199529 3.08171
10 63 point 50.6394076 3.0536941
13 63 point 50.6207737 3.0841112
18 63 point 50.6390388 3.0444815
19 63 point 50.6378349 3.0785166
21 63 point 50.6409062 3.0578584
22 63 point 50.628547 3.0523763
30 63 point 50.63272 3.0613218
31 63 point 50.6172583 3.0403889
32 63 point 50.6236883 3.084322
33 63 point 50.6367775 3.0357269
35 63 point 50.6368464 3.0871827
38 63 point 50.6167204 3.0824154
40 63 point 50.6434251 3.0719136
41 63 point 50.6249757 3.0510529
43 63 point 50.6291278 3.0756667
45 63 point 50.6379062 3.0541587
48 63 point 50.6373362 3.0771709
0 64 point 50.6247869 3.0510683
7 64 point 50.6196594 3.0817161
10 64 point 50.6398408 3.0536812
13 64 point 50.6208048 3.0841404
18 64 point 50.6390485 3.0448859
19 64 point 50.638012 3.0783492
21 64 point 50.6409303 3.057941
22 64 point 50.6284074 3.0520536
30 64 point 50.6323937 3.0608902
31 64 point 50.617432 3.0391347
32 64 point 50.6234538 3.0842236
33 64 point 50.6367418 3.0358496
35 64 point 50.6368735 3.0869887
38 64 point 50.616953 3.0820312
40 64 point 50.6432587 3.0722339
41 64 point 50.6247869 3.0510683
43 64 point 50.629122 3.0756253
45 64 point 50.6378812 3.0538688
48 64 point 50.6372419 3.0770843
0 65 point 50.6246124 3.0510975
7 65 point 50.6191106 3.0817148
10 65 point 50.6398358 3.0535636
13 65 point 50.6208291 3.0841763
18 65 point 50.6390225 3.0451431
19 65 point 50.6392476 3.0771596
21 65 point 50.6411212 3.0578042
22 65 point 50.627055 3.0530976
30 65 point 50.6323396 3.0608305
31 65 point 50.6175313 3.0385022
32 65 point 50.6231068 3.0839822
33 65 point 50.6367292 3.0359346
35 65 point 50.6368957 3.0868298
38 65 point 50.6172038 3.0817033
40 65 point 50.6431028 3.0725939
41 65 point 50.6246124 3.0510975
43 65 point 50.6291024 3.0754623
45 65 point 50.6378851 3.0537621
48 65 point 50.6366462 3.0767726
0 66 point 50.6244014 3.051146
7 66 point 50.6188506 3.0817246
10 66 point 50.6398299 3.053423
13 66 point 50.6208533 3.0842342
18 66 point 50.6389535 3.0457904
19 66 point 50.6393567 3.0770495
21 66 point 50.6410139 3.0574422
22 66 point 50.627529 3.0540397
30 66 point 50.6322879 3.0607592
31 66 point 50.6177031 3.0375759
32 66 point 50.6227792 3.08369
33 66 point 50.636731 3.0360145
35 66 point 50.6369198 3.0866568
38 66 point 50.6174683 3.0814418
40 66 point 50.6426995 3.0735169
41 66 point 50.6244014 3.051146
43 66 point 50.6290744 3.0752885
45 66 point 50.6382703 3.0528185
48 66 point 50.6366031 3.0767538
0 67 point 50.6242 3.0512098
7 67 point 50.6186607 3.0817523
10 67 point 50.6398135 3.0530369
13 67 point 50.6208689 3.0843303
18 67 point 50.6389022 3.0462153
19 67 point 50.6399872 3.0764524
21 67 point 50.6409944 3.057456
22 67 point 50.6288174 3.0530618
30 67 point 50.6322323 3.0607183
31 67 point 50.6179767 3.036173
32 67 point 50.6222504 3.083153
33 67 point 50.6367622 3.0359462
35 67 point 50.6365983 3.0865633
38 67 point 50.6177903 3.0812176
40 67 point 50.6425182 3.0737884
41 67 point 50.6242 3.0512098
43 67 point 50.6290402 3.0750465
45 67 point 50.6381129 3.0526521
48 67 point 50.6362268 3.07659
0 68 point 50.6240048 3.0513112
7 68 point 50.6182551 3.0817511
10 68 point 50.6398088 3.0529274
13 68 point 50.6208633 3.0844126
18 68 point 50.6387867 3.0468606
19 68 point 50.6409013 3.0755867
21 68 point 50.6409975 3.0574699
22 68 point 50.628547 3.0523763
30 68 point 50.6315179 3.0597398
31 68 point 50.61806 3.0356693
32 68 point 50.6222232 3.0831169
33 68 point 50.6367879 3.035862
35 68 point 50.6366201 3.086384
38 68 point 50.6181344 3.081063
40 68 point 50.6423506 3.0739895
41 68 point 50.6240048 3.0513112
43 68 point 50.6288978 3.0740394
45 68 point 50.6378546 3.0532575
48 68 point 50.636012 3.0765445
0 69 point 50.6237062 3.051465
7 69 point 50.6181944 3.0817673
10 69 point 50.6397941 3.0525819
13 69 point 50.6208451 3.0844785
18 69 point 50.6387821 3.0470143
19 69 point 50.6417184 3.0750396
21 69 point 50.6409629 3.057494
22 69 point 50.6284074 3.0520536
30 69 point 50.6311825 3.0588986
31 69 point 50.6181052 3.0354505
32 69 point 50.6206594 3.0813218
33 69 point 50.6368566 3.0356894
35 69 point 50.6369433 3.0864886
38 69 point 50.6184844 3.080947
40 69 point 50.642215 3.0741054
41 69 point 50.6237062 3.051465
43 69 point 50.6288739 3.0738701
45 69 point 50.6377773 3.0533697
48 69 point 50.6357669 3.0765008
0 70 point 50.6234558 3.0515983
7 70 point 50.6179808 3.0818484
10 70 point 50.6397917 3.0525403
13 70 point 50.6208419 3.0846696
18 70 point 50.6387962 3.0471492
19 70 point 50.6422322 3.0747667
21 70 point 50.6409701 3.0575212
22 70 point 50.6280354 3.0511984
30 70 point 50.6307998 3.057961
31 70 point 50.6182279 3.0349754
32 70 point 50.6200167 3.0806206
33 70 point 50.6367928 3.0357326
35 70 point 50.6369198 3.0866568
38 70 point 50.6187716 3.0808917
40 70 point 50.6419771 3.07432
41 70 point 50.6234558 3.0515983
43 70 point 50.6288698 3.0738409
45 70 point 50.6375513 3.0536454
48 70 point 50.6357431 3.0764961
0 71 point 50.623231 3.0517181
7 71 point 50.617714 3.0819884
10 71 point 50.6397874 3.052468
13 71 point 50.6208604 3.0848887
18 71 point 50.6388578 3.0472589
19 71 point 50.6425124 3.0745497
21 71 point 50.6409069 3.0575711
22 71 point 50.6279728 3.0510556
30 71 point 50.6316771 3.0570894
31 71 point 50.6184871 3.0342173
32 71 point 50.6196727 3.0802473
33 71 point 50.6367224 3.0357585
35 71 point 50.6365983 3.0865633
38 71 point 50.6190065 3.0808834
40 71 point 50.6415215 3.0747371
41 71 point 50.623231 3.0517181
43 71 point 50.6288492 3.0736951
45 71 point 50.637237 3.0540241
48 71 point 50.63561 3.0764698
0 72 point 50.6229809 3.0518406
7 72 point 50.6174755 3.0821732
10 72 point 50.6397666 3.052196
13 72 point 50.6209365 3.0852495
18 72 point 50.6389452 3.047327
19 72 point 50.6426211 3.0744278
21 72 point 50.6409116 3.0575934
22 72 point 50.6277328 3.0505077
30 72 point 50.6319949 3.057578
31 72 point 50.6185491 3.0339067
32 72 point 50.6195354 3.0800992
33 72 point 50.6366693 3.0357591
35 72 point 50.6365771 3.0867374
38 72 point 50.6194636 3.0809445
40 72 point 50.6404872 3.0757685
41 72 point 50.6229809 3.0518406
43 72 point 50.6288173 3.0734693
45 72 point 50.6370951 3.0541981
48 72 point 50.6355278 3.0764535
0 73 point 50.6227208 3.051965
7 73 point 50.61715 3.0825065
10 73 point 50.6397359 3.0515757
13 73 point 50.6209589 3.0853335
18 73 point 50.6390381 3.0473504
19 73 point 50.6427326 3.0742743
21 73 point 50.6408443 3.0576407
22 73 point 50.6270375 3.0509882
30 73 point 50.632749 3.0563155
31 73 point 50.6185549 3.0337667
32 73 point 50.6201761 3.0806618
33 73 point 50.6366017 3.0357451
35 73 point 50.6365558 3.0869125
38 73 point 50.6197556 3.0810481
40 73 point 50.6399328 3.0762988
41 73 point 50.6227208 3.051965
43 73 point 50.6283362 3.0700658
45 73 point 50.636948 3.0542947
48 73 point 50.6354443 3.076437
0 74 point 50.6225432 3.0520523
7 74 point 50.6158459 3.0840123
10 74 point 50.6417578 3.0516125
13 74 point 50.6211066 3.0858987
18 74 point 50.6396809 3.0473423
19 74 point 50.6429149 3.0739444
21 74 point 50.6408468 3.0576526
22 74 point 50.6269833 3.0510262
30 74 point 50.633059 3.0550368
31 74 point 50.6185366 3.0336285
32 74 point 50.620738 3.0812347
33 74 point 50.6364834 3.0356628
35 74 point 50.6368735 3.0869887
38 74 point 50.6200991 3.081223
40 74 point 50.6391882 3.0770111
41 74 point 50.6225432 3.0520523
43 74 point 50.6283288 3.0700132
45 74 point 50.636856 3.0546085
48 74 point 50.6343493 3.0762434
0 75 point 50.6223569 3.052137
7 75 point 50.6163027 3.083224
10 75 point 50.6416769 3.0511878
13 75 point 50.6212204 3.0862852
18 75 point 50.6397809 3.0477511
19 75 point 50.6430656 3.0736275
21 75 point 50.6408421 3.0576664
22 75 point 50.6268338 3.051131
30 75 point 50.6336036 3.0551059
31 75 point 50.6184886 3.0334512
32 75 point 50.6213038 3.0818612
33 75 point 50.6362976 3.0356907
35 75 point 50.6368957 3.0868298
38 75 point 50.6203322 3.0814083
40 75 point 50.637964 3.0782283
41 75 point 50.6223569 3.052137
43 75 point 50.6283019 3.0698631
45 75 point 50.6363148 3.0538906
48 75 point 50.633484 3.076099
0 76 point 50.6222157 3.0521981
7 76 point 50.6164234 3.0830157
10 76 point 50.6403404 3.0510156
13 76 point 50.6212761 3.086433
18 76 point 50.6397882 3.0478026
19 76 point 50.6433098 3.0730845
21 76 point 50.6408264 3.0576773
22 76 point 50.6262644 3.0514807
30 76 point 50.6337 3.055506
31 76 point 50.6184211 3.0333455
32 76 point 50.6217227 3.0822994
33 76 point 50.6360844 3.0356983
35 76 point 50.6365771 3.0867374
38 76 point 50.6206916 3.081743
40 76 point 50.6375244 3.0786266
41 76 point 50.6222157 3.0521981
43 76 point 50.6284376 3.0698531
45 76 point 50.6362318 3.0537841
48 76 point 50.6334405 3.0760966
0 77 point 50.6220469 3.0522705
7 77 point 50.6167204 3.0824154
10 77 point 50.6397274 3.0509602
13 77 point 50.6212986 3.0864739
18 77 point 50.6397825 3.047898
19 77 point 50.643204 3.0730551
21 77 point 50.640816 3.0576748
22 77 point 50.6262628 3.0514817
30 77 point 50.634052 3.0555584
31 77 point 50.6183405 3.03326
32 77 point 50.6223934 3.0830078
33 77 point 50.6361247 3.0355674
35 77 point 50.6365983 3.0865633
38 77 point 50.6208827 3.0819603
40 77 point 50.636881 3.0792477
41 77 point 50.6220469 3.0522705
43 77 point 50.6297246 3.0698278
45 77 point 50.6367694 3.0528091
48 77 point 50.6333401 3.0760822
0 78 point 50.6218384 3.0523249
7 78 point 50.616953 3.0820312
10 78 point 50.6397359 3.0515757
13 78 point 50.6213381 3.0865975
18 78 point 50.6397705 3.0480899
19 78 point 50.6430758 3.0729249
21 78 point 50.6408342 3.0577391
22 78 point 50.6259102 3.0517114
30 78 point 50.6338781 3.0551538
31 78 point 50.6182429 3.0332288
32 78 point 50.6228044 3.0834212
33 78 point 50.6361877 3.0354426
35 78 point 50.6369198 3.0866568
38 78 point 50.6213355 3.0824954
40 78 point 50.6365145 3.0795957
41 78 point 50.6218384 3.0523249
